date,season,year,month,hour,holiday,weekday,workingday,weather_situation,casual,registered,count,days_of_week,category_days,month_name,last_purchase_date,recency
2011-12-10,winter,2011,12,15,No,Sabtu,No,Clear,60,239,299,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,16,No,Sabtu,No,Clear,58,183,241,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,17,No,Sabtu,No,Clear,34,151,185,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,18,No,Sabtu,No,Clear,28,144,172,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,19,No,Sabtu,No,Clear,15,139,154,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,20,No,Sabtu,No,Clear,10,114,124,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,21,No,Sabtu,No,Clear,4,79,83,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,22,No,Sabtu,No,Clear,7,88,95,Sabtu,weekend,Des,2011-12-10,387
2011-12-10,winter,2011,12,23,No,Sabtu,No,Clear,5,61,66,Sabtu,weekend,Des,2011-12-10,387
2011-12-11,winter,2011,12,0,No,Minggu,No,Clear,5,69,74,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,1,No,Minggu,No,Clear,8,54,62,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,2,No,Minggu,No,Clear,5,47,52,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,3,No,Minggu,No,Clear,2,17,19,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,4,No,Minggu,No,Clear,0,5,5,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,5,No,Minggu,No,Clear,0,6,6,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,6,No,Minggu,No,Clear,0,10,10,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,7,No,Minggu,No,Clear,1,30,31,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,8,No,Minggu,No,Clear,4,68,72,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,9,No,Minggu,No,Clear,19,88,107,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,10,No,Minggu,No,Clear,30,164,194,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,11,No,Minggu,No,Clear,31,166,197,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,12,No,Minggu,No,Clear,42,246,288,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,13,No,Minggu,No,Clear,44,224,268,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,14,No,Minggu,No,Clear,44,198,242,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,15,No,Minggu,No,Clear,47,219,266,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,16,No,Minggu,No,Clear,32,174,206,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,17,No,Minggu,No,Clear,13,150,163,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,18,No,Minggu,No,Clear,12,151,163,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,19,No,Minggu,No,Clear,7,98,105,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,20,No,Minggu,No,Clear,10,62,72,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,21,No,Minggu,No,Clear,10,53,63,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,22,No,Minggu,No,Clear,7,36,43,Minggu,weekend,Des,2011-12-11,386
2011-12-11,winter,2011,12,23,No,Minggu,No,Clear,4,31,35,Minggu,weekend,Des,2011-12-11,386
2011-12-12,winter,2011,12,0,No,Senin,Yes,Clear,4,16,20,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,1,No,Senin,Yes,Clear,0,9,9,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,2,No,Senin,Yes,Clear,0,4,4,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,3,No,Senin,Yes,Clear,0,2,2,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,4,No,Senin,Yes,Clear,0,3,3,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,5,No,Senin,Yes,Clear,0,21,21,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,6,No,Senin,Yes,Clear,1,63,64,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,7,No,Senin,Yes,Clear,4,231,235,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,8,No,Senin,Yes,Misty,7,378,385,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,9,No,Senin,Yes,Misty,12,208,220,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,10,No,Senin,Yes,Misty,14,91,105,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,11,No,Senin,Yes,Misty,15,100,115,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,12,No,Senin,Yes,Clear,7,138,145,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,13,No,Senin,Yes,Misty,13,153,166,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,14,No,Senin,Yes,Misty,16,95,111,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,15,No,Senin,Yes,Misty,8,124,132,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,16,No,Senin,Yes,Misty,5,209,214,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,17,No,Senin,Yes,Misty,7,352,359,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,18,No,Senin,Yes,Clear,8,349,357,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,19,No,Senin,Yes,Clear,9,232,241,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,20,No,Senin,Yes,Clear,8,157,165,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,21,No,Senin,Yes,Clear,2,119,121,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,22,No,Senin,Yes,Clear,0,71,71,Senin,weekdays,Des,2011-12-12,385
2011-12-12,winter,2011,12,23,No,Senin,Yes,Clear,3,42,45,Senin,weekdays,Des,2011-12-12,385
2011-12-13,winter,2011,12,0,No,Selasa,Yes,Clear,1,16,17,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,1,No,Selasa,Yes,Clear,0,4,4,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,2,No,Selasa,Yes,Clear,1,1,2,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,3,No,Selasa,Yes,Clear,0,3,3,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,4,No,Selasa,Yes,Clear,0,4,4,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,5,No,Selasa,Yes,Clear,0,20,20,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,6,No,Selasa,Yes,Clear,0,92,92,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,7,No,Selasa,Yes,Clear,2,221,223,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,8,No,Selasa,Yes,Clear,9,391,400,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,9,No,Selasa,Yes,Clear,10,223,233,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,10,No,Selasa,Yes,Clear,3,99,102,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,11,No,Selasa,Yes,Clear,9,115,124,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,12,No,Selasa,Yes,Clear,20,147,167,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,13,No,Selasa,Yes,Clear,7,120,127,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,14,No,Selasa,Yes,Clear,18,116,134,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,15,No,Selasa,Yes,Clear,7,144,151,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,16,No,Selasa,Yes,Clear,13,194,207,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,17,No,Selasa,Yes,Clear,17,381,398,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,18,No,Selasa,Yes,Clear,12,370,382,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,19,No,Selasa,Yes,Clear,5,262,267,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,20,No,Selasa,Yes,Clear,7,154,161,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,21,No,Selasa,Yes,Clear,5,134,139,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,22,No,Selasa,Yes,Clear,5,102,107,Selasa,weekdays,Des,2011-12-13,384
2011-12-13,winter,2011,12,23,No,Selasa,Yes,Clear,4,55,59,Selasa,weekdays,Des,2011-12-13,384
2011-12-14,winter,2011,12,0,No,Rabu,Yes,Clear,0,22,22,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,1,No,Rabu,Yes,Clear,0,8,8,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,2,No,Rabu,Yes,Clear,0,2,2,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,3,No,Rabu,Yes,Clear,0,3,3,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,4,No,Rabu,Yes,Clear,0,4,4,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,5,No,Rabu,Yes,Misty,0,26,26,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,6,No,Rabu,Yes,Misty,0,87,87,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,7,No,Rabu,Yes,Clear,4,243,247,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,8,No,Rabu,Yes,Misty,9,458,467,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,9,No,Rabu,Yes,Misty,9,230,239,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,10,No,Rabu,Yes,Misty,9,133,142,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,11,No,Rabu,Yes,Misty,12,103,115,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,12,No,Rabu,Yes,Misty,6,138,144,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,13,No,Rabu,Yes,Misty,14,119,133,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,14,No,Rabu,Yes,Misty,17,134,151,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,15,No,Rabu,Yes,Misty,24,143,167,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,16,No,Rabu,Yes,Misty,12,233,245,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,17,No,Rabu,Yes,Misty,19,377,396,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,18,No,Rabu,Yes,Misty,11,379,390,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,19,No,Rabu,Yes,Misty,9,259,268,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,20,No,Rabu,Yes,Misty,6,169,175,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,21,No,Rabu,Yes,Misty,9,145,154,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,22,No,Rabu,Yes,Clear,5,99,104,Rabu,weekdays,Des,2011-12-14,383
2011-12-14,winter,2011,12,23,No,Rabu,Yes,Clear,3,48,51,Rabu,weekdays,Des,2011-12-14,383
2011-12-15,winter,2011,12,0,No,Kamis,Yes,Clear,5,45,50,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,1,No,Kamis,Yes,Misty,5,15,20,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,2,No,Kamis,Yes,Misty,2,5,7,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,3,No,Kamis,Yes,Misty,1,2,3,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,4,No,Kamis,Yes,Misty,0,6,6,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,5,No,Kamis,Yes,Misty,0,24,24,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,6,No,Kamis,Yes,Clear,2,90,92,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,7,No,Kamis,Yes,Clear,6,252,258,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,8,No,Kamis,Yes,Misty,8,449,457,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,9,No,Kamis,Yes,Misty,6,274,280,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,10,No,Kamis,Yes,Misty,4,105,109,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,11,No,Kamis,Yes,Misty,9,126,135,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,12,No,Kamis,Yes,Misty,17,140,157,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,13,No,Kamis,Yes,Misty,14,150,164,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,14,No,Kamis,Yes,Misty,8,124,132,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,15,No,Kamis,Yes,Light Snow,6,76,82,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,16,No,Kamis,Yes,Light Snow,7,124,131,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,17,No,Kamis,Yes,Misty,14,310,324,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,18,No,Kamis,Yes,Misty,14,363,377,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,19,No,Kamis,Yes,Misty,13,274,287,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,20,No,Kamis,Yes,Clear,12,209,221,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,21,No,Kamis,Yes,Clear,10,145,155,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,22,No,Kamis,Yes,Clear,8,116,124,Kamis,weekdays,Des,2011-12-15,382
2011-12-15,winter,2011,12,23,No,Kamis,Yes,Clear,10,104,114,Kamis,weekdays,Des,2011-12-15,382
2011-12-16,winter,2011,12,0,No,Jumat,Yes,Clear,12,60,72,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,1,No,Jumat,Yes,Clear,3,28,31,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,2,No,Jumat,Yes,Clear,0,23,23,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,3,No,Jumat,Yes,Clear,2,3,5,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,4,No,Jumat,Yes,Misty,1,4,5,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,5,No,Jumat,Yes,Clear,0,26,26,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,6,No,Jumat,Yes,Misty,2,80,82,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,7,No,Jumat,Yes,Misty,5,226,231,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,8,No,Jumat,Yes,Clear,10,449,459,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,9,No,Jumat,Yes,Clear,8,235,243,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,10,No,Jumat,Yes,Clear,10,122,132,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,11,No,Jumat,Yes,Misty,9,135,144,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,12,No,Jumat,Yes,Misty,10,163,173,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,13,No,Jumat,Yes,Misty,12,125,137,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,14,No,Jumat,Yes,Misty,13,115,128,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,15,No,Jumat,Yes,Misty,12,141,153,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,16,No,Jumat,Yes,Misty,12,212,224,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,17,No,Jumat,Yes,Misty,13,352,365,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,18,No,Jumat,Yes,Misty,10,285,295,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,19,No,Jumat,Yes,Misty,11,203,214,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,20,No,Jumat,Yes,Misty,6,146,152,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,21,No,Jumat,Yes,Misty,7,95,102,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,22,No,Jumat,Yes,Misty,6,100,106,Jumat,weekdays,Des,2011-12-16,381
2011-12-16,winter,2011,12,23,No,Jumat,Yes,Misty,4,71,75,Jumat,weekdays,Des,2011-12-16,381
2011-12-17,winter,2011,12,0,No,Sabtu,No,Clear,3,59,62,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,1,No,Sabtu,No,Misty,4,39,43,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,2,No,Sabtu,No,Misty,11,47,58,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,3,No,Sabtu,No,Clear,4,22,26,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,4,No,Sabtu,No,Clear,0,9,9,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,5,No,Sabtu,No,Misty,2,7,9,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,6,No,Sabtu,No,Misty,0,17,17,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,7,No,Sabtu,No,Misty,0,20,20,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,8,No,Sabtu,No,Misty,4,55,59,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,9,No,Sabtu,No,Misty,5,95,100,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,10,No,Sabtu,No,Misty,10,171,181,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,11,No,Sabtu,No,Misty,21,188,209,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,12,No,Sabtu,No,Misty,28,216,244,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,13,No,Sabtu,No,Misty,32,204,236,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,14,No,Sabtu,No,Clear,30,207,237,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,15,No,Sabtu,No,Clear,33,195,228,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,16,No,Sabtu,No,Clear,30,192,222,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,17,No,Sabtu,No,Clear,12,153,165,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,18,No,Sabtu,No,Clear,7,150,157,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,19,No,Sabtu,No,Light Snow,11,95,106,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,20,No,Sabtu,No,Clear,7,99,106,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,21,No,Sabtu,No,Clear,8,88,96,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,22,No,Sabtu,No,Clear,7,73,80,Sabtu,weekend,Des,2011-12-17,380
2011-12-17,winter,2011,12,23,No,Sabtu,No,Clear,6,63,69,Sabtu,weekend,Des,2011-12-17,380
2011-12-18,winter,2011,12,0,No,Minggu,No,Clear,7,64,71,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,1,No,Minggu,No,Clear,3,43,46,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,2,No,Minggu,No,Clear,2,39,41,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,3,No,Minggu,No,Clear,2,16,18,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,4,No,Minggu,No,Clear,0,1,1,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,5,No,Minggu,No,Clear,1,4,5,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,6,No,Minggu,No,Clear,0,3,3,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,7,No,Minggu,No,Clear,1,11,12,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,8,No,Minggu,No,Clear,1,31,32,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,9,No,Minggu,No,Clear,6,75,81,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,10,No,Minggu,No,Clear,7,122,129,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,11,No,Minggu,No,Misty,20,168,188,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,12,No,Minggu,No,Clear,26,202,228,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,13,No,Minggu,No,Clear,18,210,228,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,14,No,Minggu,No,Clear,19,200,219,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,15,No,Minggu,No,Clear,23,184,207,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,16,No,Minggu,No,Clear,27,207,234,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,17,No,Minggu,No,Clear,10,126,136,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,18,No,Minggu,No,Clear,15,123,138,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,19,No,Minggu,No,Clear,5,130,135,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,20,No,Minggu,No,Clear,10,94,104,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,21,No,Minggu,No,Clear,9,80,89,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,22,No,Minggu,No,Clear,2,47,49,Minggu,weekend,Des,2011-12-18,379
2011-12-18,winter,2011,12,23,No,Minggu,No,Clear,6,31,37,Minggu,weekend,Des,2011-12-18,379
2011-12-19,winter,2011,12,0,No,Senin,Yes,Clear,3,14,17,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,1,No,Senin,Yes,Clear,3,8,11,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,2,No,Senin,Yes,Clear,0,3,3,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,3,No,Senin,Yes,Clear,0,3,3,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,4,No,Senin,Yes,Clear,0,4,4,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,5,No,Senin,Yes,Clear,0,21,21,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,6,No,Senin,Yes,Clear,0,68,68,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,7,No,Senin,Yes,Clear,4,187,191,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,8,No,Senin,Yes,Clear,8,389,397,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,9,No,Senin,Yes,Clear,17,166,183,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,10,No,Senin,Yes,Clear,12,96,108,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,11,No,Senin,Yes,Clear,22,105,127,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,12,No,Senin,Yes,Clear,13,128,141,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,13,No,Senin,Yes,Clear,15,127,142,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,14,No,Senin,Yes,Clear,30,107,137,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,15,No,Senin,Yes,Clear,24,135,159,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,16,No,Senin,Yes,Clear,19,189,208,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,17,No,Senin,Yes,Clear,16,362,378,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,18,No,Senin,Yes,Clear,11,343,354,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,19,No,Senin,Yes,Misty,17,234,251,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,20,No,Senin,Yes,Clear,9,197,206,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,21,No,Senin,Yes,Misty,15,112,127,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,22,No,Senin,Yes,Misty,12,95,107,Senin,weekdays,Des,2011-12-19,378
2011-12-19,winter,2011,12,23,No,Senin,Yes,Clear,10,50,60,Senin,weekdays,Des,2011-12-19,378
2011-12-20,winter,2011,12,0,No,Selasa,Yes,Clear,0,21,21,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,1,No,Selasa,Yes,Clear,0,6,6,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,2,No,Selasa,Yes,Misty,1,10,11,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,3,No,Selasa,Yes,Misty,1,1,2,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,4,No,Selasa,Yes,Misty,0,4,4,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,5,No,Selasa,Yes,Misty,0,15,15,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,6,No,Selasa,Yes,Misty,1,71,72,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,7,No,Selasa,Yes,Misty,7,261,268,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,8,No,Selasa,Yes,Misty,10,422,432,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,9,No,Selasa,Yes,Misty,14,245,259,Selasa,weekdays,Des,2011-12-20,377
2011-12-20,winter,2011,12,10,No,Selasa,Yes,Misty,20,109,129,Selasa,weekdays,Des,2011-12-20,377
